paper_id,domain,section_name,section_family,paragraph_index,label,label_source_rule,text,token_count,row_id,tsne_x,tsne_y
PMC13288324,biomedicine,Model‐Based Regression Standardization Estimators With and Without Penalized Likelihood,methods,0,meso,meso_section_lead,"To estimate the identification formula (2) from the observed data, we may substitute  with the empirical distribution (i.e., the probability distribution that places probability  at each observed value ) and  with the estimates of the parametric regression models, including the unknown parameters .",43,123,-19.327137,11.982133
PMC13176648,biomedicine,Buddy Selection,other,0,meso,meso_section_lead,"‘We were supposed to visit them at home, and the breastfeeding buddy was to be present if in case it was the husband or mother‐in‐law or something like that so we were preparing them early in advance that we needed the buddy present during the home visit and it should be someone who is readily available so in the pilot we were mainly dealing with post‐discharge but we decided that those who were coming to visit the mother while in the ward we would start talking to them that we would be visiting the mother at home in order for the mother to choose someone who would be really supportive and readily available’.",113,504,35.60294,-19.078903
PMC13291760,biomedicine,Anticipated Impacts of the Digital Culture Interview,other,0,meso,meso_section_lead,"If clinicians just have like a general understanding of what a forum is or what a meme is and what some of these terms mean, to then have that to be built upon in a patient‐clinician relationship, it feels like that would also create this same feeling that I have here in discussing online spaces, where there's a fundamental baseline that we all kind of have.",66,1476,33.07295,-23.058893
PMC13254698,biomedicine,Data Collection,other,0,meso,meso_section_lead,"Between January and March 2021, data were collected by the first author remotely by video, partly due to the large geographical distances involved but also due to the strict government regulations that applied at the time as a result of the COVID‐19 pandemic.",43,362,-0.4061265,-6.56921
PMC13286937,biomedicine,HbA1c quantification,other,0,meso,meso_section_lead,"For HbA1c determination, 20 μl of whole blood were homogenized in 80 μl of ice-cold deionized water, incubated on ice for 10 minutes, and centrifuged at 15,000 g for 10 minutes at 4°C.",33,346,0.8009477,41.997513
PMC13272755,biomedicine,Round 1—First Consensus Rating,other,0,meso,meso_section_lead,"In Round 1, participants will rate the relevance of each predefined item for inclusion in a training programme for ward‐based EA management using a 7‐point Likert scale (1 = not at all relevant, 7 = highly relevant).",37,553,-9.62955,-27.360445
PMC13240100,biomedicine,Circular dichroism (CD) spectroscopy,other,0,meso,meso_section_lead,The structural integrity of the isolated plant LOXs was assessed using a Jasco model J‐815 CD spectrometer at room temperature with bandwidths of 2 nm and with a Starna cell (pathlength of 0.1 cm).,34,1112,-6.7125206,31.35782
PMC13239132,biomedicine,Genomic analysis,results,0,meso,meso_section_lead,"All cases were tested using the institutional targeted sequencing platform (MSK‐IMPACT™), a comprehensive molecular assay that involves hybridization capture and deep sequencing of all exons and selected introns of 341–505 oncogenes and tumor‐suppressor genes, allowing the detection of point mutations, small and large insertions, deletions, and rearrangements.",47,564,6.9326434,35.35353
PMC13144710,biomedicine,Descriptive Statistics,other,0,meso,meso_section_lead,"Group‐level means, standard deviations, and maximum values of negative reactivity, emotion regulation, and arousal for the two conditions consisting of three trials on the task at age 6 months and 12 months are shown in Table 1.",37,448,-4.6119285,-30.380342
PMC13183359,biomedicine,Statistical Analysis,results,0,meso,meso_section_lead,"Qualitative variables were described using absolute and relative frequencies, while quantitative variables were summarized by minimum, maximum, mean, standard deviation (SD), median, and interquartile range (first quartile [Q1] and third quartile [Q3]).",32,1096,-28.51501,12.177091
PMC13288169,biomedicine,Sample Collection,other,0,meso,meso_section_lead,"A total of 30 pooled tissue samples (liver and gizzard) and 60 blood samples were collected from commercial broiler chicken farms YAN, KON and NIS in Sabah, Malaysia, on the basis of the presence of clinical signs and gross pathological lesions consistent with IBH identified during routine veterinary diagnostic investigations.",50,1152,14.002733,30.244104
PMC13150406,biomedicine,Study Design,other,0,meso,meso_section_lead,This study was originally designed to gather information from EFCT clients who self‐identified as a member of the LGBTQ+ communities regarding how to tailor EFCT to account for their unique lived experiences.,32,617,7.820082,-33.316868
PMC13260883,biomedicine,Eye‐tracking Data of Free‐Viewing Trials,other,0,meso,meso_section_lead,"To investigate how global and local uncertainty influence cue processing over the course of learning in children across different ages, we used the Bayesian generalized linear mixed effects model to examine how age, learning time, and global and local uncertainty influenced attentional bias toward high‐ versus low‐predictive cues during free viewing.",51,1196,-7.0173535,-33.92787
PMC13268652,biomedicine,Critical Reflection—Egalitarianism,other,0,meso,meso_section_lead,I was focusing more on when you shared about your struggles of being transgender and then having to go through all of that processes and all of that phase of having to hear from other people and then you have to research your own stuff,45,853,32.34725,-21.705883
PMC13281165,biomedicine,CA distance‐based filtering of MD simulation frames,other,0,meso,meso_section_lead,"The R1 spin label used in the DEER experiments is highly dynamic, making it difficult to separate the dynamics of protein backbone and spin labels (Polyhach et al., ; Sezer et al., ) in the computational analysis.",37,1360,-9.856005,33.854496
PMC13179431,biomedicine,Trustworthiness rating,other,0,meso,meso_section_lead,"We used an exemplar‐based measure of perceived trustworthiness, where participants rated 14 male portraits (7 prototypically White, 7 prototypically Arab) on a scale from 1 (not at all trustworthy) to 7 (extremely trustworthy).",33,437,-8.9001045,-24.746569
PMC13292390,biomedicine,Model interpretability,methods,0,meso,meso_section_lead,"Given that 3%/3 mm is a commonly used clinical gamma criterion and that the XGBoost model demonstrated superior overall performance, the main text focuses on representative SHAP feature dependence plots for the PTV and each OAR under this condition, illustrating the effects of key features on the model predictions (Figure 6).",51,1089,-14.401299,11.608166
PMC13273094,biomedicine,Mediation Effect of Situational Empathic Behavior,other,0,meso,meso_section_lead,"Our mediation analyses revealed that none of our measures of situational empathic behavior significantly mediated the effect of stress condition, or individual differences in stress reactivity, on caregiver sensitivity, all ps ≥ 0.14.",33,205,-0.52738965,-35.93215
PMC13178718,biomedicine,DISCUSSION,other,0,meso,meso_section_lead,This study provided novel insights into the emotional availability of parent‐child dyads in the context of CHD and explored associations with emotional and behavioral regulation in preschoolers who experienced cardiac surgery early in life.,34,656,3.5720785,-33.73005
PMC13268571,biomedicine,The Professional Defensive Posture as an Ontological Evasion,other,0,meso,meso_section_lead,"Arguably, insecurities remarked upon here likely reflect heightened uncertainties and responsibilisation for nurses; a manifestation of those broader systemic anxieties that are felt in their lived experiences of crisis care delivery.",31,534,21.31757,-36.566708
PMC13172668,biomedicine,Direct Reinforcement and Causal Models: The Necessity of Autonomous Discovery in Open‐Ended Learning,methods,0,meso,meso_section_lead,The debate over the necessity of explicit causal models to explain learning in the mobile paradigm hinges on a fundamental distinction between two computational problems: policy optimization versus causal discovery.,30,1483,-15.644592,5.313792
PMC13280649,biomedicine,Cell and Tissue Culture,other,0,meso,meso_section_lead,"Human dermal fibroblasts from adult donors (HDFa) cells (Sigma‐Aldrich, United Kingdom) were maintained and expanded in Human Fibroblast Expansion Basal Medium (Thermo Fisher Scientific) supplemented with Low Serum Growth Supplement (LSGS), 20 mM HEPES, and 1% GlutaMAX.",37,1114,2.7611945,38.678585
PMC13296825,biomedicine,Spatial resolution,other,0,meso,meso_section_lead,"Profile curves of NC and DEW/TEW corrected images were generated using an Xeleris workstation, and the FWHM data were obtained from these curves to determine the spatial resolution, which indicates how well two adjacent point sources in the image can be distinguished.",42,1185,-17.521004,27.58523
PMC13137762,biomedicine,Internalizing and externalizing difficulties,other,0,meso,meso_section_lead,"Adoptive parents and adolescents individually completed the Strengths and Difficulties Questionnaire (SDQ; Goodman,) when children were on average 12 years old, at the same assessment wave during which the CAI was administered.",32,838,-4.969487,-29.105766
PMC13239172,biomedicine,Investigating the Relationship Between Hormone Gene Markers (GNRHR) and the Number of Eggs,other,0,meso,meso_section_lead,"A significant difference was observed in the average breeding value of the EN trait in S117T/A marker with significant level of 0.012, which has a 95% probability that the mutation is replacing thymine instead of adenine.",36,324,12.577926,33.279285
PMC13260883,biomedicine,Participants,other,0,meso,meso_section_lead,"One hundred and eighty‐one typically developing children aged 4 to 13 years (Mage  = 7 years 8 months, SD = 2 years 3 months, 88 females and 93 males) participated in this study after passing calibration.",36,764,-12.997757,-19.841364
PMC13238697,biomedicine,Regulation of CR1‐Like Genes by Transcriptional Regulatory Elements,other,0,meso,meso_section_lead,"In order to directly verify the effect of c.‐1372G>A mutation on GATA‐1 transcription factor binding and its mediated transcriptional activity of CR1‐like gene, a dual luciferase reporter experimental system was designed in this study.",34,451,9.274845,31.361935
PMC13179431,biomedicine,Perceived institutional norms,other,0,meso,meso_section_lead,Perceived institutional norms regarding racist jokes and comments at work (and in private life for civilians) were measured using four statements rated from 1 (strongly agree) to 7 (strongly disagree).,30,274,-8.717316,-24.945312
PMC13266458,biomedicine,Covariates,other,0,meso,meso_section_lead,"Four individual‐level variables were used as covariates: gender (woman or man), age, income ($19,999 and below; $20,000–$39,999; $40,000–$59,999; $60,000–$99,999; and $100,000 and over), and visible minority status (white or non‐white).",30,467,-11.606025,-16.073439
PMC13248112,biomedicine,Performance evaluation,evaluation,0,meso,meso_section_lead,"To assess the predictive performance of the proposed NToxSEM approach, F1, MCC, accuracy (ACC), the area under receiver operating characteristic (ROC) curve (AUC), sensitivity (SN), and specificity (SP) were used herein (Ahmed, Schaduangrat, Chumnanpuen, et al., ; Akbar, Raza, & Zou, ; Basith et al., ; Charoenkwan, Chumnanpuen, et al., ; Chicco et al., ).",55,1092,20.22907,-0.9542512
PMC13290656,biomedicine,Human Samples,other,0,meso,meso_section_lead,Human articular cartilage and synovial tissues were obtained from a single patient diagnosed with advanced OA who was hospitalized for total joint replacement surgeries and were recruited in this study.,30,1407,16.150349,28.672926
PMC13275183,biomedicine,Strengths and Limitations,other,0,meso,meso_section_lead,"The limited sample size obtained through the online survey used to inform this research may constrain the generalizability of findings, particularly regarding the experiences of local regulators implementing Standard 3.2.2A beyond South Australia and Victoria.",35,247,7.7320127,-25.972162
PMC13243727,biomedicine,Funding,other,0,meso,meso_section_lead,"This work was funded by CNRS, INSERM, Collège de France, and grants from ANR (AstroXcite) and the Major Research Program of PSL Research University “PSL‐Neuro” launched by PSL Research University and implemented by ANR (ANR‐10‐IDEX‐0001) to N.R., and from the Biosigne doctoral school (Paris Saclay University) to FCB.",48,754,25.3886,11.231166
PMC13260873,biomedicine,Disrupted Vestibular Nuclei Neuron Differentiation in CVDs,other,0,meso,meso_section_lead,This study revealed significantly increased frequency of spontaneous excitatory synaptic events bilaterally in vestibular nuclei neurons from a prenatal chick model for syndromic CVDs two‐thirds of the way through gestation.,30,526,10.653641,28.656948
PMC13291926,biomedicine,23Na‐MRI Acquisition and Analysis,results,0,meso,meso_section_lead,"Recruited patients underwent 23Na‐MRI on a clinical 3 T scanner (Discovery MR750, GE Healthcare, Waukesha, Wisconsin), using a large field of view (FOV) ~ 48 cm 23Na‐tuned transmit/receive birdcage coil (Rapid Biomedical GmbH, Rimpar, Germany).",35,519,-17.388979,31.709387
PMC13291214,biomedicine,Evaluation metrics and test data,evaluation,0,meso,meso_section_lead,"To comprehensively evaluate the performance of the proposed method, the relative root mean square error (RRMSE), structural similarity index measure (SSIM), CNR, and signal‐to‐noise ratio (SNR) were used as quantitative evaluation metrics.",32,623,-19.186142,24.625275
PMC13178207,biomedicine,Materials,other,0,meso,meso_section_lead,"9‐Fluorenylmethyloxycarbonyl group (Fmoc)‐protected amino acids, Fmoc‐derivatized super acid‐labile poly(ethylene)glycol (Fmoc‐NH‐SAL‐PEG) resin, Fmoc‐Ala(Pyn)‐OH (a Pyr derivative), Fmoc‐protected alkyl linkers [Fmoc‐NH‐(CH2)6‐COOH], Fmoc‐Arg(Pbf)‐OH, Fmoc‐Cys(Trt)‐OH, Fmoc‐Lys(ivDde)‐OH, piperidine, O‐(1H‐benzotriazol‐1‐yl)‐N,N,N′,N′‐tetramethyluronium hexafluorophosphate (HBTU), N‐methylmorpholine (NMM), trifluoroacetic acid (TFA), ethanedithiol (EDT), and triisopropylsilane (TIPS) were purchased from Watanabe Chemicals (Hiroshima, Japan).",43,702,-2.4600675,37.47278
PMC13292732,biomedicine,Discussion,other,0,meso,meso_section_lead,"In the present qualitative study, including 14 parents with BD, we found five themes representing the participants' attitudes toward the hereditary nature of their illness and their children being invited to participate in family studies for high‐risk families.",38,225,7.0238247,-32.58643
PMC13282843,biomedicine,Preliminary selectivity analysis on human FAD/NAD(P)H‐dependent dehydrogenases,results,0,meso,meso_section_lead,"To explore potential off‐target interactions of TR ligands with host enzymes, a preliminary selectivity analysis was conducted by docking the same set of cofactors and inhibitors onto structurally related human FAD/NAD(P)H‐dependent dehydrogenases, including dihydrolipoamide dehydrogenase (DLD), glutathione reductase, thioredoxin reductase, and apoptosis‐inducing factor (AIF).",44,1445,2.6647406,31.13749
PMC13238763,biomedicine,Beta‐Cell Function and Insulin Resistance Indices,other,0,meso,meso_section_lead,"Fasting C‐peptide and fasting insulin levels of lean DM [C‐peptide 741.4 pmol/L (529.6–1012.9), insulin 9.0 μIU/mL (5.1–13.6)] were statistically similar to those of lean non‐DM [C‐peptide 690.1 pmol/L (512.2–921.0), insulin 8.4 μIU/mL (6.4–11.2)], but significantly lower than those of obese DM [C‐peptide 1297.5 pmol/L (845.7–1845.3), p < 0.001; insulin 12.6 μIU/mL (9.4–16.7), p < 0.01] and obese non‐DM [C‐peptide 993.0 pmol/L (741.4–1264.4), p < 0.05; insulin 12.0 μIU/mL (10.1–16.4), p < 0.01].",72,1058,-35.09937,-6.123309
PMC13272769,biomedicine,RESULTS,results,0,meso,meso_section_lead,"To evaluate whether the extinction burst can be subject to differential reinforcement, we compared two groups across repeated transitions to extinction: one in which bursts were followed by reinforcement (burst‐reinforcement group) and one in which they were not (extinction group).",40,769,-30.396292,21.221075
PMC13274555,biomedicine,Results,results,0,meso,meso_section_lead,"Across all samples, Baird's beaked whales showed significantly higher (less negative) δ13C values than Sato's beaked whales (ANOVA: F = 36.43, p < 0.001), whereas mean δ15N values were broadly similar between species (ANOVA: F = 0.244, p = 0.635) (Figure 1 and Table 1).",45,365,-26.886951,-7.1355214
PMC13133655,biomedicine,Static Headspace Study,other,0,meso,meso_section_lead,"Measurements under static headspace conditions were carried out with the PTR‐TOF‐MS drift tube operated at a pressure of 2.6 mbar, a temperature of 80°C, and a voltage (Udrift) of 269 V (resulting in an E/N of 71 Td).",38,951,-6.593003,31.611483
PMC13272755,biomedicine,Project Group (Preparatory Phase),other,0,meso,meso_section_lead,"A project group (n = 6), comprising three nurses and three physicians with clinical and research expertise across anaesthesia, orthopaedic surgery, and Delphi methodology, will contribute to the development and refinement of the initial item pool.",36,906,7.2166514,-28.190483
PMC13162192,biomedicine,Supportive Communication,other,0,meso,meso_section_lead,"I believe we've been able to cope by learning from each other… Even though it took three months for me to communicate my feelings, she was glad I verbalized them.",30,783,34.0596,-20.755993
PMC13178207,biomedicine,Intracellular Fluorescence Detection of Target RNA Using Reactive Pyr‐PNA Twin Probe,other,0,meso,meso_section_lead,"Finally, to examine whether A4/B3 detects target RNA in living cells, lung adenocarcinoma cell lines PC9 and A549 were incubated with the probe and observed by fluorescence microscopy (Figure 6).",30,1048,8.481597,30.220415
PMC13289512,biomedicine,The Wildfire Research (WiRē) Approach,methods,0,meso,meso_section_lead,"This study leverages a dataset compiled by the Wildfire Research (WiRē) Center,1 originating from multiple projects conducted in partnership with wildfire mitigation and education organizations (e.g., fire departments, regional wildfire councils, state forest services, nongovernmental organizations) in select WUI communities in six Western states (Alaska, Colorado, New Mexico, Utah, Washington, and Wyoming) between 2020 and 2024 (WiRē).",57,1183,14.733201,-12.612771
PMC13279842,biomedicine,ICU‐Induced Muscle Weakness and Wasting,other,0,meso,meso_section_lead,"To investigate the negative impact of ICU treatment on skeletal muscle structure and function, we examined the TA muscle fibers, whose contractile properties and size have previously been characterized at the single muscle fiber level.",35,690,12.127576,26.803936
PMC13284639,biomedicine,Genetic + MSSI Score (gMSSI+) and Integrated Clinical‐Laboratory Quotient (ICLq),other,0,meso,meso_section_lead,"To allow the calculation of the Integrative Clinical‐Laboratory quotient (ICLq) values, all total MSSI scores were increased by the value of one (gMSSI+) to reflect the presence of a GLA variant.",31,1047,3.7072396,21.65602
PMC13291212,biomedicine,Average Daily Milk Yield as Affected by Lactation Stage,other,0,meso,meso_section_lead,"The average daily milk yield of Boran cows varied across lactation stages, with mean values of 2.43, 2.12 and 1.72 L/day during the early, mid and late lactation stages, respectively.",30,711,-17.75681,-2.9304602
PMC13288302,biomedicine,"Increased Excitation of Glutamatergic Neurons Decreases Oligodendrocyte Differentiation, But Not Proliferation",other,0,meso,meso_section_lead,"To directly confirm our hypothesis that neuronal activity negatively regulates oligodendrocyte differentiation in early postnatal development, we transduced the excitatory DREADD, AAV‐hSyn‐DIO‐hM3D(Gq)‐mCherry (Gq‐DREADD), into Nex‐Cre cortical neurons at P0 and activated it with CNO from P2–P8 (Figure 3A).",38,1134,9.261744,28.325321
PMC13265841,biomedicine,Total Number of Words,other,0,meso,meso_section_lead,"There was a significant main effect for modality, F(1, 47) = 195.08, p < 0.001, Wilks' Lambda (Λ) = 0.19, partial eta squared (ηp2) = 0.81, with participants producing significantly more words in the oral task (M = 578.8, SD = 183.3) than in the written task (M = 232.8, SD = 74.7).",53,852,-32.229446,-10.965046
PMC13178718,biomedicine,Parent‐child interaction quality at Time 2,other,0,meso,meso_section_lead,"Over half of the dyads scored within the emotionally available range (56.52%) on the EA‐Z, with 30.43% of dyads in the complicated range and 13.04% in the detached range (Table 2).",31,119,-19.033884,-12.920852
PMC13275183,biomedicine,Recommendation 5: Strengthen Community Action Through Participation and Collaboration,other,0,meso,meso_section_lead,"Strengthening community action through participation and collaboration offers the most pivotal aspect to supporting comprehensive and effective implementation of Standard 3.2.2As demonstrated by the findings, limited engagement with local regulators and industry in implementation, development and resourcing of the standard resulted in fragmentation of approaches and increased pressure on regulatory resources.",51,620,13.780551,-21.881584
PMC13284451,biomedicine,Facial Expressions,other,0,meso,meso_section_lead,"Visualization of the combination of FAUs used by each age group (Figure 1, Panels A and B) highlights the distinct patterns of facial movements associated with emotional expression in 10‐ to 11‐year‐olds, 12‐ to 15‐year‐olds, and emerging adults.",38,424,16.466488,23.128819
PMC13253170,biomedicine,Discussion,other,0,meso,meso_section_lead,"In our analyses including 2039 participants observed over a seven‐year study period, we observed a steady increase in gabapentin prescriptions for pain, with 255 (12.5%) people who used opioids reporting a prescription for gabapentin during one or more study visits.",40,1080,3.939144,-5.7368627
PMC13289512,biomedicine,The Risk Gap,other,0,meso,meso_section_lead,"Public perceptions of risk frequently diverge from expert assessments (Slovic), including risk perceptions related to natural hazards (Antronico et al.; Chowdhury and Haque; Chowdhury et al.; Lazo et al.; Meldrum et al.).",32,753,19.028225,-1.9581891
PMC13284899,biomedicine,Population Pharmacokinetic/Pharmacodynamic Modeling of Paracetamol,methods,0,meso,meso_section_lead,"For the PK/PD analysis of paracetamol, the individual PK parameters derived from the developed PK model of paracetamol were used to generate individual concentration‐time profiles, which were then linked to the PD parameters of interest.",35,1311,4.9146833,28.423815
PMC13176648,biomedicine,"Reach, Coverage and Adherence",other,0,meso,meso_section_lead,The pilot study achieved 100% enrollment of its target participants within the stipulated time frame and accomplished a geographical spread of 25% and 75% in urban and rural areas respectively.,30,882,5.653354,-25.302444
PMC13248112,biomedicine,Benchmark datasets,evaluation,0,meso,meso_section_lead,"In this study, we used the same benchmark and independent test datasets originally proposed by Rathore, Jain, et al., which consisted of 5173 neurotoxic peptide sequences (positive samples) and 566,303 non‐toxic peptide sequences (negative samples).",35,177,5.7258353,32.089676
PMC13285003,biomedicine,Results,results,0,meso,meso_section_lead,The first analyses were single sample t‐tests that compared the mean of participants' estimates of diets for their fellow students to the percent of participants who followed each type of diet.,31,334,-1.8773826,-30.6021
PMC13291202,biomedicine,Funding,other,0,meso,meso_section_lead,"The present study was conducted with the financial support of the Nursing and Midwifery Care Research Center of the School of Nursing and Midwifery, Tehran University of Medical Sciences, Tehran, Iran (ID: IR.TUMS.FNM.REC.1398.216).",33,263,24.122234,5.8798194
PMC13276025,biomedicine,Synthesis of 3‐Amino‐2‐hydroxy Acids,other,0,meso,meso_section_lead,"At first, the approach was tested on the synthesis of optically active 3‐phenylisoserine 5a (Scheme 1), submitting ethyl cinnamate (1a) to ad with ad‐mix‐α reagent and methanesulfonamide in a 1:1 tert‐butanol/water mixture, providing the diol (2R,3S)‐diol 2a in 80% yield and 98% ee after column chromatography.",46,1302,-5.1766562,35.475166
PMC13265629,biomedicine,Participants,other,0,meso,meso_section_lead,"The analytical sample included preschool‐aged children and their primary caregivers from 27 countries: Albania, Bosnia and Herzegovina, Colombia, Ecuador, Ethiopia, Fiji, Finland, Greece, India, Indonesia, Iran, Kenya, Malawi, Mexico, Mongolia, Morocco, Nepal, Nigeria, Pakistan, Portugal, Russia, Singapore, Tanzania, Thailand, The Netherlands, The Philippines and Tunisia.",45,14,-16.670336,-15.890984
PMC12967033,biomedicine,Results and discussion,results,0,meso,meso_section_lead,"Kernza straw did not affect DMI, whether as kg cow−1 day−1 or as % of bodyweight, in Trial 1 (P > 0.05), but it was reduced in Trial 2 (P < 0.01, Table 2).",34,1063,-18.426908,-3.7996197
PMC13162192,biomedicine,Presence: Trust as a Mechanism for Systemic Stabilization Over Time,other,0,meso,meso_section_lead,"Presence acted as a stabilizing factor within the broader systemic changes associated with reintegration, corroborating family systems research that characterizes this period as one of blurred boundaries and role confusion (Paley et al.",33,1030,10.495905,-31.962236
PMC12900525,biomedicine,Results,results,0,meso,meso_section_lead,"To evaluate bond strength in gutta-percha obturations and compare mean values across root thirds, two sealers (AH-Plus and Sealer Plus BC) were tested with two irrigants (2% CHX gel and 2.5% NaOCl).",32,1017,6.454012,20.383402
PMC13248112,biomedicine,Ablation studies of NToxSEM,evaluation,0,meso,meso_section_lead,"To clarify the contribution of the mechanisms behind NToxSEM's performance, we conducted ablation studies by removing individual components from the optimized NToxSEM framework and evaluating its variants on the three benchmark datasets.",32,506,-13.418256,12.940986
PMC13284526,biomedicine,31P‐MRS Measures,other,0,meso,meso_section_lead,"At rest, Pi/PCr, PDE/ATP, and muscle pH were elevated (p < 0.05) in boys with DMD compared to unaffected controls in the anterior compartment of lower leg muscles, with no significant differences in PCr/ATP between groups (Figure 2).",38,461,14.078706,24.649538
PMC13267797,biomedicine,Correlation Analyses,other,0,meso,meso_section_lead,"As shown in Figure 5, a moderate positive statistical correlation was observed between LA:Ao and three Doppler echocardiographic variables: VMA (p = 0.00, r = 0.49), VMV (p = 0.008, r = 0.33) and LVOT (p = 0.002, r = 0.39).",41,555,-25.62141,-6.2197866
PMC13275549,biomedicine,Scoring and Ranking Potential Cases,other,0,meso,meso_section_lead,"After exclusion, the set of remaining encounters (referred to as candidate encounters) was subject to a ranking exercise designed to prioritize those most likely to contain TMP‐SMX ARDS, in an effort to optimize case reviews by a given institution.",39,1166,-12.537294,10.043364
PMC13296834,biomedicine,Untreated Antenatal Depression,other,0,meso,meso_section_lead,"Most participants recognized associations between untreated antenatal depression and adverse outcomes, although 21% of GPs and 29% of midwives were unsure of associations with SA, preterm birth, or LBW; 29% of midwives were unsure of associations with antenatal depression and neurodevelopmental problems (Figure 1a).",44,576,3.1386433,-7.462835
PMC13288447,biomedicine,Ancestral Niches,other,0,meso,meso_section_lead,"Concerning stigmatizing the pathogen‐carriers, there may be a tension between ST‐C (a communal factor of ST Rationality pertaining to caring and empathy for members of the in‐group) and ST‐A (an authoritarian factor of ST Rationality that ensures group survival at the expense of individuals) (Ting, Choo, et al.",48,1347,19.712015,-33.223286
PMC13291202,biomedicine,Negative Case Analysis,results,0,meso,meso_section_lead,"With the implementation of accreditation, the importance of patient safety has been emphasized, and this has caused holistic nurses to pay attention to patient safety in all stages of nursing care; of course, if additional accreditation processes allow.",38,24,19.118,-9.482705
PMC13158638,biomedicine,Design and Procedure,other,0,meso,meso_section_lead,"This study used a pre‐test, training, post‐test design to investigate the effect of sensorimotor experience with their own facial actions on infants’ sensorimotor cortex activation and facial mimicry in response to video stimuli of other infants’ facial actions.",38,1132,-6.2222624,-33.754704
PMC13272769,biomedicine,Generalization of extinction bursts to novel topographies,other,0,meso,meso_section_lead,"In the final nose‐poke extinction test, analysis of the first 30 s (as shown in Figure 2) revealed a slight increase in average response rate during the initial extinction session for the burst‐reinforcement group.",34,305,-31.126867,19.954784
PMC13254229,biomedicine,"Participants, sampling and recruitment",other,0,meso,meso_section_lead,"Participants were women aged 50–74 years, with self‐reported T2DM, living in England and therefore eligible to receive at least one type of routine NHS cancer screening (regardless of screening participation history).",31,241,-1.4761472,-8.174683
PMC13166101,biomedicine,Methods,methods,0,meso,meso_section_lead,"Data for this retrospective, single-center cohort study were obtained from routine HD patients followed at the Dialysis Clinic of Harran University Faculty of Medicine Hospital between January 2022 and January 2023.",31,125,-19.124783,-22.682304
PMC13282843,biomedicine,"Analysis of TR structure, cofactors and inhibitor binding regions",results,0,meso,meso_section_lead,"A keyword‐based search of the RCSB Protein Data Bank resulted in the identification of several accessory cofactors previously reported to interact with structurally related FAD/NAD(P)H‐dependent dehydrogenases in four specific cofactor binding regions, as listed in Table 3 (Krämer et al., ; Oblong et al., ).",45,962,2.3324306,31.920645
PMC13284530,biomedicine,Hyperpolarized [1‐13C]‐Pyruvate Sample Preparation,other,0,meso,meso_section_lead,"Hyperpolarization of 23 or 127 mg [1‐13C]pyruvate (Cambridge Isotope Laboratories) mixed with 30 mM or 15 mM of AH111501 (GE Healthcare) was performed in a SpinAligner (Polarize, Lyngby Denmark) for > 1 h (n = 11) or in a SPINlab (GE Healthcare, Brøndby, Denmark) for > 2 h (n = 1) yielding polarization levels over 40%.",56,530,-2.0830216,38.711914
PMC13284531,biomedicine,"Upgrading the Historical Species Inventory in the Canary Islands: New Species, Occurrences, Cryptic Diversity and Estimates of Unknown Diversity",other,0,meso,meso_section_lead,"To evaluate the extent to which our proposed workflow can address biodiversity data shortfalls in regional species inventories, we assessed how its implementation improves current knowledge of soil mesofauna diversity in the Canary Islands.",34,1422,16.038876,6.46279
PMC13145325,biomedicine,Hopeaphenol,other,0,meso,meso_section_lead,"Photodegradation products found in the irradiated hopeaphenol (Table 1, #G0, [M–H]− at m/z 905.2610) sample were dihydroxy‐ and 4‐hydroxybenzoic acid (Table 1, #G1/2) as well as 4‐hydroxybenzaldehyde (Table 1, #G3) along with the parent compound itself.",36,899,-3.6085286,34.258324
PMC13280431,biomedicine,"Theme two: Learning to Cope and Find Acceptance in Everyday Home Life, ‘It was Just a Matter of Coming to Terms With the Fact That Socially and Physically I was not the Same Person I was… I Cannot not Change This, so I Don't Worry About It, I Just Accept It.’",other,0,meso,meso_section_lead,"This theme moves beyond the immediate post‐discharge period to consider the longer‐term survivorship journey, highlighting how experiences and needs evolve well after the initial adjustment phase, ‘I think on the whole it's been a matter of time, really, and coming to terms and beginning to know exactly what the various materials will do’ (John).",54,1435,32.120068,-23.195526
PMC13150406,biomedicine,Othering,other,0,meso,meso_section_lead,"Generally, othering is a process that engenders marginalization and inequality based on preconceived group identity (Powell and Menendian ) and involves the hegemonic construction of belonging and not belonging (Akbulut and Razum ).",33,622,20.226034,-33.38588
PMC13277957,biomedicine,Presence and Localisation of the Glenoid Labrum,other,0,meso,meso_section_lead,"Three out of the 23 specimens had to be excluded from analysis, since the pre‐defined criteria could not be assessed satisfactorily (# 5: broken glenoid cavity; # 6: formalin fixation; # 9: icterus).",33,903,4.6687393,21.163042
PMC13243768,biomedicine,Food Security and Infant and Young Child Food Intake,other,0,meso,meso_section_lead,"Based on one 24 h recall, all children in the study consumed ‘Cereals dishes’, ‘Vegetables dishes’ was the next most commonly consumed food group (41% pre, 51% post), followed by ‘Pulses dishes’ (19% pre, 39% post).",36,1236,-16.867819,-12.608375
PMC13248876,biomedicine,What Is New?,other,0,meso,meso_section_lead,"This study utilizes HBM to examine adolescent online gaming, providing a distinctive insight into how perceptions of harm (perceived susceptibility) and counseling regarding the dangers of internet gaming (cues to action) affect gaming habits and health outcomes.",37,452,3.9444003,-31.387867
